DEPOT,CODE,TYPE,GROUP,TEU,STATUS,FOODGRADE,IDLEDAYS,LEASECONTRACT,OWNERSHIP,SOC,BUILDDATE
DEHAM002,HLXU9769942,40HC,STANDARD,2,Not Blocked,no,31,,Owned,no,20/12/1984
DEHAM002,MSWU3747036,40HC,STANDARD,2,Not Blocked,yes,5,,Owned,no,25/06/1990
DEHAM002,MSFU5991658,40HC,STANDARD,2,Not Blocked,yes,47,,Owned,no,16/02/2011
DEHAM002,MRKU4263870,40HC,STANDARD,2,Not Blocked,yes,15,,Owned,no,13/07/2014
DEHAM002,CSQU4579521,45HC,STANDARD,2,Not Blocked,yes,25,,Owned,no,04/06/1983
DEHAM002,CSQU1503953,45HC,STANDARD,2,Not Blocked,no,41,,Owned,no,06/07/1988
DEHAM002,TLEU6953104,45HC,STANDARD,2,Not Blocked,yes,38,,Owned,no,08/03/1996
DEHAM002,ITAU3228728,45HC,STANDARD,2,Not Blocked,no,83,,Owned,no,29/06/2014
DEHAM002,MSFU7938189,45HC,STANDARD,2,Damaged,no,3,,Owned,no,16/02/1979
DEHAM002,MRKU8760700,45HC,STANDARD,2,Not Blocked,yes,92,,Owned,no,23/12/1981
DEHAM002,MSFU2110451,45HC,STANDARD,2,Not Blocked,yes,14,,Owned,no,13/10/2015
DEHAM002,HAMU9269564,45HC,STANDARD,2,Not Blocked,no,89,,Owned,no,15/01/1998
DEHAM002,SCMU2691379,45HC,STANDARD,2,Not Blocked,yes,37,,Owned,no,18/03/2019
DEHAM002,ITAU1582889,45HC,STANDARD,2,Not Blocked,yes,85,,Owned,no,07/01/1995
DEHAM002,COZU1345907,45HC,STANDARD,2,Not Blocked,no,74,,Owned,no,29/10/1990
DEHAM002,CSNU1190631,45HC,STANDARD,2,Not Blocked,no,26,,Eligible for offhire,no,27/01/2010
DEHAM002,COZU6147952,45HC,STANDARD,2,Not Blocked,no,2,,Owned,no,02/08/1993
DEHAM002,HLBU9367652,45HC,STANDARD,2,Not Blocked,yes,49,,Owned,no,18/08/1997
DEHAM002,MRKU3193085,45HC,STANDARD,2,Not Blocked,no,30,,Eligible for offhire,no,06/09/1993
DEHAM002,HPJU7726266,45HC,STANDARD,2,Not Blocked,yes,51,,Owned,no,21/03/1997
DEHAM002,HLXU9758982,45HC,STANDARD,2,Not Blocked,no,55,,Owned,no,13/04/2006
DEHAM002,MRKU5756318,45HC,STANDARD,2,Not Blocked,yes,77,,Owned,no,26/11/1997
DEHAM002,MRKU5454117,45HC,STANDARD,2,Not Blocked,yes,38,,Owned,no,16/03/1992
DEHAM002,HPJU2396751,45HC,STANDARD,2,Not Blocked,no,27,,Owned,no,24/05/1999
DEHAM002,HLXU3695194,45HC,STANDARD,2,Not Blocked,no,30,,Eligible for offhire,no,13/10/1981
DEHAM002,COZU6953886,45HC,STANDARD,2,Not Blocked,no,46,,Owned,no,22/03/2002
DEHAM002,MSWU2217948,45HC,STANDARD,2,Not Blocked,yes,35,,Owned,no,22/02/1995
DEHAM002,CSQU1188035,45HC,STANDARD,2,Not Blocked,no,10,,Owned,no,30/11/2003
DEHAM002,COZU4864204,45HC,STANDARD,2,Not Blocked,no,30,,Owned,no,14/04/1987
DEHAM002,MSFU7395429,45HC,STANDARD,2,Not Blocked,yes,36,,Owned,no,27/08/2006
DEHAM002,HAMU4108393,45HC,STANDARD,2,Not Blocked,no,76,,Owned,no,03/04/2017
DEHAM002,MSWU4534141,45HC,STANDARD,2,Not Blocked,no,8,,Owned,no,17/09/2010
DEHAM002,HPJU6919347,45HC,STANDARD,2,Not Blocked,no,40,,Eligible for offhire,no,09/09/2007
DEHAM002,HAMU1307384,45HC,STANDARD,2,Not Blocked,yes,48,,Owned,no,18/07/1992
DEHAM002,HLBU1819200,45HC,STANDARD,2,Damaged,yes,99,,Eligible for offhire,no,01/03/1980
DEHAM002,MSWU6863115,45HC,STANDARD,2,Not Blocked,no,73,,Owned,no,24/06/1985
DEHAM002,HPJU7219041,45HC,STANDARD,2,Not Blocked,no,48,,Eligible for offhire,no,04/07/2002
DEHAM002,ITAU9135640,45HC,STANDARD,2,Not Blocked,yes,15,,Owned,no,24/05/2019
DEHAM002,MSWU8940451,45HC,STANDARD,2,Not Blocked,yes,51,,Owned,no,08/07/2003
DEHAM002,HPJU2419392,45HC,STANDARD,2,Out of Fleet,yes,52,,Eligible for offhire,no,18/02/1979
DEHAM002,MSAU8362369,45HC,STANDARD,2,Not Blocked,yes,55,,Owned,no,06/09/2003
DEHAM002,ITAU5506131,45HC,STANDARD,2,Not Blocked,yes,98,,Owned,no,02/06/1991
DEHAM002,MSWU9824267,45HC,STANDARD,2,Out of Fleet,yes,56,,Owned,no,07/07/2009
DEHAM002,COZU5395257,45HC,STANDARD,2,Not Blocked,no,56,,Owned,no,12/12/1998
DEHAM002,CJYU1138209,45HC,STANDARD,2,Not Blocked,no,73,,Owned,no,26/01/1982
DEHAM002,TLEU1698603,45HC,STANDARD,2,Not Blocked,no,50,,Owned,no,18/07/2017
DEHAM002,MSAU3667595,45HC,STANDARD,2,Not Blocked,yes,7,,Owned,no,28/11/2009
DEHAM002,MSAU8458366,45HC,STANDARD,2,Not Blocked,yes,37,,Owned,no,28/07/2015
DEHAM002,TLEU5024102,45HC,STANDARD,2,Out of Fleet,yes,44,,Owned,no,02/09/2016
DEHAM002,SCMU6009454,45HC,STANDARD,2,Not Blocked,yes,13,,Owned,no,30/05/2000
DEHAM002,MSWU1309199,45HC,STANDARD,2,Not Blocked,yes,36,,Eligible for offhire,no,19/11/1992
DEHAM002,HAMU6580804,45HC,STANDARD,2,Not Blocked,no,48,,Owned,no,18/10/1981
DEHAM002,MRKU9763639,45HC,STANDARD,2,Not Blocked,yes,31,,Owned,no,28/05/2006
DEHAM002,HAMU4248680,45HC,STANDARD,2,Out of Fleet,yes,34,,Owned,no,26/07/1983
DEHAM002,CSQU5238489,45HC,STANDARD,2,Not Blocked,yes,64,,Owned,no,05/07/2012
DEHAM002,MSAU7907958,45HC,STANDARD,2,Not Blocked,yes,30,,Owned,no,12/06/1982
DEHAM002,ITAU4407376,45HC,STANDARD,2,Not Blocked,no,26,,Owned,no,25/05/1989
DEHAM002,HAMU4287884,45HC,STANDARD,2,Not Blocked,yes,93,,Owned,no,19/04/2014
DEHAM002,CSNU6893850,45HC,STANDARD,2,Not Blocked,no,78,,Owned,no,08/04/2004
DEHAM002,ITAU5988377,45HC,STANDARD,2,Not Blocked,yes,97,,Owned,no,03/07/2009
DEHAM002,CSQU3488924,45HC,STANDARD,2,Out of Fleet,no,45,,Owned,no,16/08/2003
DEHAM002,ITAU3137944,45HC,STANDARD,2,Not Blocked,yes,85,,Owned,no,25/01/1981
DEHAM002,TLEU4236569,45HC,STANDARD,2,Not Blocked,yes,90,,Owned,no,25/09/1999
DEHAM002,HPJU9967284,45HC,STANDARD,2,Not Blocked,yes,58,,Owned,no,09/10/1987
DEHAM002,COZU1590899,45HC,STANDARD,2,Not Blocked,no,52,,Owned,no,09/09/1981
DEHAM002,CJYU9956829,45HC,STANDARD,2,Not Blocked,yes,10,,Owned,no,16/03/2000
DEHAM002,CJYU6570011,45HC,STANDARD,2,Not Blocked,yes,80,,Owned,no,12/08/1984
DEHAM002,MSFU4450966,45HC,STANDARD,2,Not Blocked,yes,22,,Owned,no,13/07/1994
DEHAM002,CSQU9913019,45HC,STANDARD,2,Not Blocked,yes,52,,Eligible for offhire,no,13/06/2012
DEHAM002,HLXU1029554,45HC,STANDARD,2,Not Blocked,no,38,,Owned,no,11/03/2005
DEHAM002,CSQU5198326,45HC,STANDARD,2,Not Blocked,no,84,,Eligible for offhire,no,23/03/2011
DEHAM002,MSFU9376739,20RE,REEFER,1,Not Blocked,yes,20,,Owned,no,25/03/2014
DEHAM002,MSFU3918108,20RE,REEFER,1,Damaged,no,89,,Owned,no,30/05/2006
DEHAM002,CJYU3659185,20RE,REEFER,1,Not Blocked,no,12,,Owned,no,02/01/2000
DEHAM002,ITAU1537662,20RE,REEFER,1,Not Blocked,no,38,,Owned,no,13/02/2000
DEHAM002,CJYU2353254,20RE,REEFER,1,Not Blocked,no,49,,Owned,no,09/09/2012
DEHAM002,COZU3682355,20RE,REEFER,1,Not Blocked,no,83,,Owned,no,09/08/1986
DEHAM002,SCMU2362622,20RE,REEFER,1,Not Blocked,yes,32,,Owned,no,30/05/2006
DEHAM002,ITAU5318687,20RE,REEFER,1,Not Blocked,no,96,,Owned,no,07/01/2014
DEHAM002,HPJU7347443,20RE,REEFER,1,Not Blocked,no,18,,Owned,no,14/01/2007
DEHAM002,MSAU7506219,20RE,REEFER,1,Not Blocked,yes,77,,Eligible for offhire,no,27/04/1979
DEHAM002,MSFU7516567,20RE,REEFER,1,Not Blocked,yes,52,,Owned,no,11/08/1985
DEHAM002,MRKU9955795,20RE,REEFER,1,Not Blocked,yes,44,,Owned,no,12/06/2003
DEHAM002,MSWU2088910,20RE,REEFER,1,Not Blocked,no,60,,Owned,no,06/02/1987
DEHAM002,HLXU5069558,20RE,REEFER,1,Not Blocked,no,18,,Owned,no,25/09/2014
DEHAM002,HPJU2075682,20RE,REEFER,1,Not Blocked,yes,23,,Owned,no,02/07/1982
DEHAM002,ITAU5532663,20RE,REEFER,1,Not Blocked,no,98,,Owned,no,21/06/2009
DEHAM002,ITAU7680886,20RE,REEFER,1,Not Blocked,yes,93,,Owned,no,12/01/2019
DEHAM002,TLEU6959615,20RE,REEFER,1,Not Blocked,no,32,,Owned,no,02/07/2008
DEHAM002,TLEU7062069,20RE,REEFER,1,Not Blocked,no,9,,Owned,no,09/07/1979
DEHAM002,CSNU9152301,20RE,REEFER,1,Not Blocked,no,95,,Owned,no,11/02/2012
DEHAM002,ITAU7037601,20RE,REEFER,1,Not Blocked,yes,54,,Owned,no,06/02/2013
DEHAM002,CSQU8315937,20RE,REEFER,1,Not Blocked,yes,69,,Owned,no,21/05/1982
DEHAM002,ITAU3035245,20RE,REEFER,1,Out of Fleet,yes,62,,Owned,no,18/07/1996
DEHAM002,MSWU3781570,20RE,REEFER,1,Damaged,no,48,,Owned,no,25/07/2000
DEHAM002,HLBU3096988,20RE,REEFER,1,Not Blocked,yes,94,,Owned,no,01/04/2012
DEHAM002,HLXU1923968,20RE,REEFER,1,Not Blocked,yes,34,,Eligible for offhire,no,30/05/1985
DEHAM002,CSQU5914751,20RE,REEFER,1,Not Blocked,no,8,,Owned,no,20/01/1989
DEHAM002,HLXU1352152,20RE,REEFER,1,Not Blocked,no,74,,Owned,no,14/06/2004
DEHAM002,HPJU1039432,20RE,REEFER,1,Not Blocked,yes,47,,Owned,no,01/05/2018
DEHAM002,CSQU6592773,20RE,REEFER,1,Not Blocked,yes,83,,Owned,no,02/04/1991
DEHAM002,COZU3203268,20RE,REEFER,1,Not Blocked,yes,82,,Owned,no,02/01/2018
DEHAM002,MSWU3977505,20RE,REEFER,1,Not Blocked,no,66,,Owned,no,20/04/2013
DEHAM002,CSQU1384792,20RE,REEFER,1,Not Blocked,yes,67,,Owned,no,12/07/1985
DEHAM002,HLBU5976580,20RE,REEFER,1,Not Blocked,no,28,,Owned,no,02/03/2007
DEHAM002,HLBU3881576,20RE,REEFER,1,Damaged,yes,23,,Owned,no,19/05/2004
DEHAM002,HLXU8554313,20RE,REEFER,1,Not Blocked,no,31,,Owned,no,26/12/2005
DEHAM002,CSQU7992028,20RE,REEFER,1,Not Blocked,yes,32,,Owned,no,01/11/1989
DEHAM002,COZU3675274,20RE,REEFER,1,Not Blocked,no,9,,Owned,no,27/05/2006
DEHAM002,CSQU7313435,20RE,REEFER,1,Not Blocked,no,67,,Owned,no,07/02/2015
DEHAM002,HLBU7563206,20RE,REEFER,1,Not Blocked,no,90,,Owned,no,18/04/2010
DEHAM002,HAMU7970281,20RE,REEFER,1,Damaged,yes,14,,Owned,no,30/04/2004
DEHAM002,CSQU1997525,20RE,REEFER,1,Not Blocked,no,79,,Eligible for offhire,no,27/03/2011
DEHAM002,HLBU8081641,20RE,REEFER,1,Damaged,yes,8,,Owned,no,03/10/2003
DEHAM002,MSFU5908140,20RE,REEFER,1,Damaged,yes,76,,Owned,no,17/04/2010
DEHAM002,MRKU5613539,20RE,REEFER,1,Not Blocked,yes,46,,Owned,no,04/10/1990
DEHAM002,HLBU5106289,20RE,REEFER,1,Not Blocked,yes,91,,Owned,no,26/10/1995
DEHAM002,HAMU8217439,20RE,REEFER,1,Not Blocked,no,39,,Owned,no,16/05/2000
DEHAM002,CSNU4284835,20RE,REEFER,1,Not Blocked,no,84,,Owned,no,05/01/2013
DEHAM002,HPJU3917562,20RE,REEFER,1,Not Blocked,no,73,,Owned,no,13/09/2019
DEHAM002,SCMU8937948,20RE,REEFER,1,Not Blocked,no,82,,Owned,no,31/08/1990
DEHAM002,MSAU2416015,20RE,REEFER,1,Out of Fleet,no,76,,Owned,no,05/11/1989
DEHAM002,ITAU3453272,20RE,REEFER,1,Not Blocked,yes,27,,Owned,no,12/02/2009
DEHAM002,HAMU9008691,20RE,REEFER,1,Not Blocked,yes,87,,Owned,no,10/09/2014
DEHAM002,CSQU6364031,40RH,REEFER,2,Not Blocked,no,77,,Owned,no,23/03/1980
DEHAM002,CSQU8218317,40RH,REEFER,2,Not Blocked,no,81,,Owned,no,13/05/2006
DEHAM002,COZU6566206,40RH,REEFER,2,Not Blocked,no,89,,Owned,no,21/05/2016
DEHAM002,CJYU9068374,40RH,REEFER,2,Not Blocked,yes,95,,Owned,no,28/09/2013
DEHAM002,MRKU1748947,40RH,REEFER,2,Not Blocked,no,12,,Owned,no,10/08/1979
DEHAM002,ITAU5980053,40RH,REEFER,2,Not Blocked,yes,73,,Owned,no,24/03/2014
DEHAM002,SCMU1828508,40RH,REEFER,2,Not Blocked,yes,37,,Owned,no,30/11/2002
DEHAM002,HLBU1962267,40RH,REEFER,2,Not Blocked,yes,41,,Eligible for offhire,no,26/10/2000
DEHAM002,MRKU9076075,40RH,REEFER,2,Not Blocked,yes,91,,Owned,no,21/05/1990
DEHAM002,HLXU7326898,40RH,REEFER,2,Not Blocked,yes,75,,Owned,no,17/07/2009
DEHAM002,CSQU4437021,40RH,REEFER,2,Not Blocked,no,13,,Owned,no,24/09/1989
DEHAM002,COZU9225626,40RH,REEFER,2,Not Blocked,yes,80,,Owned,no,04/06/1994
DEHAM002,TLEU4751975,40RH,REEFER,2,Not Blocked,no,5,,Eligible for offhire,no,07/02/2014
DEHAM002,MSWU1763229,40RH,REEFER,2,Not Blocked,yes,26,,Owned,no,27/03/2015
DEHAM002,MRKU9156309,40RH,REEFER,2,Not Blocked,no,5,,Owned,no,15/01/1998
DEHAM002,MSFU2311382,40RH,REEFER,2,Not Blocked,yes,95,,Owned,no,12/06/1980
DEHAM002,MSAU7247575,40RH,REEFER,2,Out of Fleet,no,21,,Owned,no,30/12/1982
DEHAM002,ITAU7734806,40RH,REEFER,2,Not Blocked,yes,91,,Owned,no,19/05/2017
DEHAM002,ITAU1830107,40RH,REEFER,2,Not Blocked,yes,30,,Owned,no,23/09/1983
DEHAM002,CSQU2109583,40RH,REEFER,2,Not Blocked,no,29,,Owned,no,24/05/2018
DEHAM002,COZU6807400,40RH,REEFER,2,Not Blocked,yes,35,,Owned,no,06/03/1984
DEHAM002,CJYU9076531,40RH,REEFER,2,Not Blocked,yes,16,,Owned,no,17/06/2004
DEHAM002,MSWU1644080,40RH,REEFER,2,Not Blocked,no,67,,Owned,no,17/08/1981
DEHAM002,COZU5842752,40RH,REEFER,2,Not Blocked,yes,63,,Owned,no,30/07/1994
DEHAM002,MSWU2431830,40RH,REEFER,2,Out of Fleet,no,17,,Owned,no,04/05/1992
DEHAM002,HLBU6262732,40RH,REEFER,2,Not Blocked,no,30,,Owned,no,15/06/2001
DEHAM002,HAMU8154078,40RH,REEFER,2,Damaged,yes,19,,Owned,no,30/11/2019
DEHAM002,MSFU6342130,40RH,REEFER,2,Not Blocked,yes,96,,Owned,no,24/11/2009
DEHAM002,HPJU5054240,40RH,REEFER,2,Out of Fleet,yes,13,,Owned,no,24/06/2001
DEHAM002,HLXU3162216,40RH,REEFER,2,Not Blocked,yes,21,,Owned,no,16/09/1996
DEHAM002,COZU5096105,40RH,REEFER,2,Not Blocked,yes,71,,Owned,no,01/07/1989
DEHAM002,MSFU8180169,40RH,REEFER,2,Damaged,no,94,,Owned,no,31/05/2006
DEHAM002,SCMU3736907,40RH,REEFER,2,Not Blocked,yes,65,,Owned,no,03/01/2011
DEHAM002,HLXU2279752,40RH,REEFER,2,Not Blocked,yes,85,,Owned,no,17/03/1999
DEHAM002,COZU3085411,40RH,REEFER,2,Not Blocked,yes,47,,Owned,no,28/12/2005
DEHAM002,CSQU1108553,40RH,REEFER,2,Not Blocked,yes,73,,Owned,no,24/12/1991
DEHAM002,COZU9028557,40RH,REEFER,2,Not Blocked,no,58,,Owned,no,01/05/1983
DEHAM002,SCMU5753094,40RH,REEFER,2,Not Blocked,no,9,,Owned,no,15/07/1989
DEHAM002,HAMU8195537,40RH,REEFER,2,Damaged,no,17,,Eligible for offhire,no,09/02/1984
DEHAM002,HPJU5060752,40RH,REEFER,2,Not Blocked,no,4,,Owned,no,21/01/2007
DEHAM002,SCMU6769962,40RH,REEFER,2,Not Blocked,no,3,,Owned,no,29/09/1984
DEHAM002,HAMU6751066,40RH,REEFER,2,Not Blocked,yes,76,,Owned,no,04/10/1993
DEHAM002,HLBU7598296,40RH,REEFER,2,Not Blocked,no,28,,Owned,no,08/09/2002
DEHAM002,HPJU5921648,40RH,REEFER,2,Not Blocked,yes,28,,Owned,no,07/11/1989
DEHAM002,HPJU6737577,40RH,REEFER,2,Not Blocked,no,18,,Owned,no,16/06/2006
DEHAM002,HAMU6811778,40RH,REEFER,2,Damaged,yes,27,,Owned,no,18/12/2019
DEHAM002,TLEU9592402,40RH,REEFER,2,Out of Fleet,no,15,,Owned,no,26/08/2006
DEHAM002,HPJU7725065,40RH,REEFER,2,Not Blocked,yes,41,,Owned,no,21/07/2004
DEHAM002,HAMU2397402,40RH,REEFER,2,Not Blocked,no,27,,Owned,no,10/09/1996
DEHAM002,HPJU6831145,40RH,REEFER,2,Not Blocked,no,76,,Owned,no,19/07/2015
DEHAM002,HAMU7023754,40RH,REEFER,2,Not Blocked,no,61,,Owned,no,19/09/2007
DEHAM002,TLEU9157093,40RH,REEFER,2,Not Blocked,yes,46,,Owned,no,09/05/2019
DEHAM002,MSFU5065618,40RH,REEFER,2,Not Blocked,yes,12,,Owned,no,30/11/1983
DEHAM002,SCMU6161610,40RH,REEFER,2,Not Blocked,no,80,,Owned,no,17/07/2012
DEHAM002,CJYU5521932,40RH,REEFER,2,Not Blocked,yes,74,,Eligible for offhire,no,21/04/1992
DEHAM002,MSFU6060554,40RH,REEFER,2,Not Blocked,yes,42,,Owned,no,24/02/1995
DEHAM002,MRKU3637672,40RH,REEFER,2,Not Blocked,yes,35,,Owned,no,09/06/1980
DEHAM002,ITAU9147024,40RH,REEFER,2,Out of Fleet,yes,98,,Owned,no,11/11/2010
DEHAM002,HPJU9588907,40RH,REEFER,2,Not Blocked,no,34,,Owned,no,18/10/1994
DEHAM002,HAMU9873534,40RH,REEFER,2,Not Blocked,yes,92,,Owned,no,19/02/2015
DEHAM002,TLEU9106011,40RH,REEFER,2,Not Blocked,yes,72,,Owned,no,30/07/2011
DEHAM002,SCMU9301757,40RH,REEFER,2,Not Blocked,yes,19,,Owned,no,28/02/1993
DEHAM002,HAMU8838656,40RH,REEFER,2,Not Blocked,no,90,,Owned,no,20/04/2001
DEHAM002,MSFU8590648,40RH,REEFER,2,Not Blocked,yes,54,,Owned,no,12/10/2005
DEHAM002,HAMU3997014,40RH,REEFER,2,Not Blocked,yes,77,,Owned,no,31/03/1994
DEHAM002,MSFU3850558,40RH,REEFER,2,Not Blocked,no,57,,Owned,no,31/05/1992
DEHAM002,ITAU1014867,40RH,REEFER,2,Not Blocked,yes,78,,Owned,no,12/08/1980
DEHAM002,CJYU9748016,40RH,REEFER,2,Not Blocked,yes,56,,Owned,no,27/08/1996
DEHAM002,MSFU5230252,40RH,REEFER,2,Not Blocked,no,40,,Owned,no,07/07/2014
DEHAM002,TLEU8390293,40RH,REEFER,2,Not Blocked,yes,20,,Owned,no,19/08/1996
DEHAM002,CJYU7740695,40RH,REEFER,2,Not Blocked,yes,99,,Owned,no,28/11/2002
DEHAM002,HLBU7907958,40RH,REEFER,2,Not Blocked,no,42,,Owned,no,14/10/2014
DEHAM002,HAMU5809980,40RH,REEFER,2,Not Blocked,yes,9,,Owned,no,26/07/1984
DEHAM002,HAMU6923018,40RH,REEFER,2,Not Blocked,no,100,,Owned,no,26/05/2018
DEHAM002,COZU6237256,40RH,REEFER,2,Not Blocked,yes,63,,Owned,no,27/02/2016
DEHAM002,CSQU3880207,40RH,REEFER,2,Not Blocked,no,73,,Owned,no,31/07/1997
DEHAM002,MRKU2656760,40RH,REEFER,2,Not Blocked,yes,93,,Owned,no,27/09/1980
DEHAM002,MSAU9057924,45RH,REEFER,2,Out of Fleet,yes,86,,Owned,no,20/02/2015
DEHAM002,CJYU5862479,45RH,REEFER,2,Out of Fleet,no,93,,Owned,no,03/01/1979
DEHAM002,CSNU2576293,45RH,REEFER,2,Not Blocked,no,36,,Owned,no,23/09/2018
DEHAM002,TLEU7627570,45RH,REEFER,2,Not Blocked,yes,74,,Owned,no,31/01/1986
DEHAM002,HLXU6627074,45RH,REEFER,2,Not Blocked,yes,99,,Owned,no,13/10/1981
DEHAM002,MRKU3722920,45RH,REEFER,2,Not Blocked,yes,11,,Owned,no,08/07/1998
DEHAM002,MSWU9554251,45RH,REEFER,2,Not Blocked,yes,40,,Owned,no,10/11/1979
DEHAM002,MSAU1362553,45RH,REEFER,2,Not Blocked,no,15,,Owned,no,11/07/1995
DEHAM002,COZU4856605,45RH,REEFER,2,Not Blocked,yes,8,,Owned,no,15/10/2016
DEHAM002,CJYU1816742,45RH,REEFER,2,Damaged,no,12,,Owned,no,18/04/2008
DEHAM002,MSAU5968053,45RH,REEFER,2,Not Blocked,yes,4,,Owned,no,20/07/2012
DEHAM002,HLBU9504209,45RH,REEFER,2,Not Blocked,yes,35,,Owned,no,20/06/1987
DEHAM002,MRKU3140038,45RH,REEFER,2,Not Blocked,no,46,,Owned,no,08/11/1993
DEHAM002,HAMU6634868,45RH,REEFER,2,Not Blocked,no,20,,Owned,no,08/10/2000
DEHAM002,HLXU6591874,45RH,REEFER,2,Not Blocked,yes,64,,Owned,no,03/07/2010
DEHAM002,CSQU8880585,45RH,REEFER,2,Not Blocked,yes,2,,Owned,no,04/09/1982
DEHAM002,CSQU9062798,45RH,REEFER,2,Not Blocked,no,40,,Owned,no,30/09/1990
DEHAM002,MSFU8489416,45RH,REEFER,2,Not Blocked,yes,37,,Owned,no,17/08/1991
DEHAM002,CSNU8766682,45RH,REEFER,2,Not Blocked,yes,11,,Owned,no,19/08/1984
DEHAM002,HLXU7535932,45RH,REEFER,2,Not Blocked,no,72,,Owned,no,27/12/2011
DEHAM002,COZU9252673,45RH,REEFER,2,Not Blocked,no,69,,Owned,no,05/07/2000
DEHAM002,TLEU6604257,45RH,REEFER,2,Not Blocked,no,41,,Owned,no,12/08/2018
DEHAM002,HLBU4400204,45RH,REEFER,2,Not Blocked,yes,99,,Owned,no,06/08/2019
DEHAM002,SCMU5943858,45RH,REEFER,2,Not Blocked,no,8,,Owned,no,30/05/1984
DEHAM002,COZU6944256,45RH,REEFER,2,Not Blocked,no,36,,Owned,no,25/01/2003
DEHAM002,HPJU7082945,45RH,REEFER,2,Not Blocked,no,63,,Owned,no,08/02/1994
DEHAM002,MSAU3897307,45RH,REEFER,2,Not Blocked,yes,19,,Owned,no,18/10/1998
DEHAM002,HLBU8784160,45RH,REEFER,2,Not Blocked,yes,87,,Owned,no,24/09/1983
DEHAM002,MSFU2043532,45RH,REEFER,2,Not Blocked,yes,49,,Owned,no,22/04/2000
DEHAM002,HAMU3414251,45RH,REEFER,2,Not Blocked,yes,39,,Owned,no,14/07/1995
DEHAM002,CSQU4005109,45RH,REEFER,2,Not Blocked,no,78,,Owned,no,26/01/2014
DEHAM002,CSQU7875329,45RH,REEFER,2,Not Blocked,no,7,,Owned,no,01/06/1981
DEHAM002,CSQU9281728,45RH,REEFER,2,Damaged,no,58,,Owned,no,07/07/1991
DEHAM002,HPJU7969017,45RH,REEFER,2,Not Blocked,yes,20,,Owned,no,24/03/2009
DEHAM002,HPJU3969532,45RH,REEFER,2,Not Blocked,no,35,,Owned,no,24/08/1995
DEHAM002,HAMU4552780,45RH,REEFER,2,Not Blocked,no,64,,Owned,no,13/05/2017
DEHAM002,HLXU1898977,45RH,REEFER,2,Not Blocked,no,40,,Owned,no,28/12/1980
DEHAM002,HAMU4739325,45RH,REEFER,2,Not Blocked,no,15,,Owned,no,02/08/2003
DEHAM002,HAMU6206923,45RH,REEFER,2,Not Blocked,no,59,,Owned,no,11/03/2007
DEHAM002,HAMU4551565,45RH,REEFER,2,Not Blocked,yes,5,,Owned,no,24/12/1995
DEHAM002,MSWU4116863,45RH,REEFER,2,Not Blocked,no,82,,Owned,no,25/11/2010
DEHAM002,CSNU5076924,45RH,REEFER,2,Out of Fleet,no,96,,Owned,no,23/07/2001
DEHAM002,MRKU9437898,45RH,REEFER,2,Not Blocked,no,100,,Owned,no,09/02/2017
DEHAM002,HPJU8877741,45RH,REEFER,2,Not Blocked,yes,100,,Owned,no,19/12/2017
DEHAM002,HPJU3402343,45RH,REEFER,2,Not Blocked,yes,57,,Owned,no,28/01/2000
DEHAM002,CJYU2625308,45RH,REEFER,2,Not Blocked,no,27,,Owned,no,10/08/2008
DEHAM002,TLEU6554184,45RH,REEFER,2,Not Blocked,yes,12,,Owned,no,06/07/1996
DEHAM002,CSQU7918861,45RH,REEFER,2,Not Blocked,no,92,,Owned,no,07/01/1989
DEHAM002,CSNU6806810,45RH,REEFER,2,Damaged,no,87,,Owned,no,19/03/2003
DEHAM002,ITAU1569850,45RH,REEFER,2,Not Blocked,no,75,,Owned,no,03/02/2009
DEHAM002,HAMU3981188,45RH,REEFER,2,Damaged,yes,74,,Owned,no,10/09/2017
DEHAM002,HLXU9977483,45RH,REEFER,2,Not Blocked,yes,38,,Owned,no,17/03/1979
DEHAM002,CSNU4341575,45RH,REEFER,2,Not Blocked,no,1,,Owned,no,12/12/2000
DEHAM002,HLXU4456522,45RH,REEFER,2,Not Blocked,yes,10,,Owned,no,05/03/1992
DEHAM002,MSAU7607877,45RH,REEFER,2,Not Blocked,no,21,,Owned,no,29/09/1992
DEHAM002,SCMU6213952,45RH,REEFER,2,Not Blocked,no,62,,Owned,no,23/02/1981
DEHAM002,CJYU5272594,45RH,REEFER,2,Not Blocked,yes,40,,Owned,no,07/03/1984
DEHAM002,SCMU6756879,45RH,REEFER,2,Not Blocked,no,0,,Owned,no,20/05/2007
DEHAM002,CSQU7876026,45RH,REEFER,2,Not Blocked,yes,40,,Owned,no,16/03/2019
DEHAM002,COZU2222745,45RH,REEFER,2,Not Blocked,no,22,,Owned,no,26/10/2001
DEHAM002,CSNU4287072,45RH,REEFER,2,Not Blocked,no,31,,Owned,no,29/05/1988
DEHAM002,HLBU9132558,45RH,REEFER,2,Not Blocked,no,63,,Owned,no,10/11/2016
DEHAM002,HAMU6094153,45RH,REEFER,2,Not Blocked,no,7,,Owned,no,29/09/2008
DEHAM002,MSFU7341115,45RH,REEFER,2,Not Blocked,yes,44,,Owned,no,07/03/2004
DEHAM002,CSQU2217405,45RH,REEFER,2,Not Blocked,yes,54,,Owned,no,26/09/2016
DEHAM002,ITAU5990582,45RH,REEFER,2,Not Blocked,yes,1,,Owned,no,27/04/2012
